sales_key,customer_key,product_key,date_key,load_date,quantity,gross_revenue,returns_amount,net_revenue
56662a4fdd14,b78b5082223f,37c22120b588,2024-05-19,2024-05-19,45,9484.45,0.0,9484.45
d8edf41926f4,ec795ed84f3d,8e42f5b172db,2022-12-22,2022-12-22,31,29531.33,502.03,29029.3
a2a08bfcf18f,7b22ca8eb3c6,43732b545005,2020-02-02,2020-02-02,46,20737.57,2986.21,17751.36
f328acfb7353,96bbf587646d,ecad9c574b3a,2020-12-31,2020-12-31,47,37159.26,0.0,37159.26
6e0325bbc074,87bda898d2da,69fc85a67325,2021-08-31,2021-08-31,5,3522.42,0.0,3522.42
6071e389e6d8,dc07c5045258,f57d831d5395,2023-03-08,2023-03-08,32,9661.01,0.0,9661.01
f1092b944422,e1e46446797d,2dd08ca9a60e,2023-05-17,2023-05-17,23,13472.49,0.0,13472.49
150eafab6352,9d129759736f,f33627ed7e64,2024-07-29,2024-07-29,10,3512.38,0.0,3512.38
d32c3b831766,b080853cfc05,3eb8c47695d0,2021-03-19,2021-03-19,26,2785.08,0.0,2785.08
dcbcaae063f2,fd6fe3540fdd,999481f026b2,2022-03-15,2022-03-15,42,6453.93,0.0,6453.93
e90cfbb73d07,60fdb28983f7,8d4b91272e30,2024-02-04,2024-02-04,11,2216.01,0.0,2216.01
add60cd6b125,22b27fb89586,c1ec1f84d61b,2020-03-06,2020-03-06,48,30004.43,0.0,30004.43
8ee30b387a3f,89b8f8706d3b,2c14f3f7e531,2023-02-18,2023-02-18,9,2839.91,116.44,2723.47
1c0a8c9fd9a8,271207f50ed3,32ca003f13d5,2020-03-21,2020-03-21,31,21511.42,0.0,21511.42
a859f656b05b,ea8452a1b6e6,5c67ff91b651,2024-01-06,2024-01-06,28,25484.7,0.0,25484.7
0e62534d2c54,ba50c5173401,091b5b2306f4,2022-08-24,2022-08-24,9,3600.36,0.0,3600.36
971b39459c63,96fbf1efe3d5,3515c88090a9,2022-08-20,2022-08-20,17,4594.3,0.0,4594.3
4a493ca4230b,34e1536da03a,78a4b93ce4ff,2022-05-30,2022-05-30,49,3935.39,0.0,3935.39
26d76f206d6f,d0763dbc7878,dc9a120bf6dc,2021-11-01,2021-11-01,23,6509.23,0.0,6509.23
a888e46cf812,10147f67093e,8a0b6d17b12e,2022-11-17,2022-11-17,8,3221.53,0.0,3221.53
9e6701fbce28,9a48173fde3a,3b0e4cfdd3b3,2024-12-01,2025-02-02,12,4564.19,0.0,4564.19
dff5e9c383c4,93546766971b,0f83205e3d33,2021-05-07,2021-06-23,21,11913.46,0.0,11913.46
114ab3acb961,304b842e00f7,d7f53e733ed8,2023-10-30,2023-10-30,10,3117.31,0.0,3117.31
b62f59d484c9,7cce95695253,db501eba2370,2020-08-22,2020-08-22,28,13795.23,413.86,13381.37
dde5a4ea47de,882f95ad3779,32ca003f13d5,2024-11-19,2024-11-19,27,18963.3,0.0,18963.3
69acaf3c91c9,1bbea2fd00cb,779e6b2c55c8,2022-02-28,2022-02-28,36,24339.8,0.0,24339.8
c77d5da4aff8,fb371819b161,9dfb688e46f3,2022-02-04,2022-02-04,18,16819.51,0.0,16819.51
57f91dbdb784,dfb2523d9ed7,009da4c25139,2023-04-03,2023-04-03,30,6398.86,0.0,6398.86
3933f3aba882,f19c8ce8e31f,7386f58127f3,2020-02-26,2020-02-26,7,4297.66,0.0,4297.66
cb72ab80627d,b0483f590615,ecad9c574b3a,2024-08-27,2024-08-27,45,24087.05,0.0,24087.05
0ea16f8fb148,80c9ab92337c,091b5b2306f4,2021-10-12,2021-10-12,2,1144.0,0.0,1144.0
7745c4bd8e5a,7de219b4c59b,a28f10595545,2020-07-21,2020-07-21,47,-13250.08,0.0,13250.08
065e780dadf4,f19c8ce8e31f,5dae24f1c6b7,2020-11-23,2020-11-23,45,19756.73,0.0,19756.73
9b9b3375136a,654c927d3dec,a5c6a1018b87,2022-10-27,2022-10-27,36,3041.74,0.0,3041.74
8b64c29c85d2,5fb8a00609f6,d7f53e733ed8,2024-02-24,2024-02-24,4,1287.57,0.0,1287.57
9c7124c13030,af17a1838886,78846e412796,2024-03-08,2024-03-08,44,19761.8,0.0,19761.8
eafe50e69244,fea9c201a72a,e932eb52f767,2020-11-21,2020-11-21,21,6718.78,0.0,6718.78
494728ef26ec,90680587e01d,3515c88090a9,2023-02-04,2023-02-04,35,6809.77,0.0,6809.77
d01f48b8bedd,c3d13fc7634e,f57d831d5395,2020-02-08,2020-02-08,16,3729.79,0.0,3729.79
70aadcf5e00d,768f525605f0,6f0e79b42d19,2020-01-15,2020-01-15,46,21332.0,0.0,21332.0
dbe87cbdddf6,271207f50ed3,520c845dde88,2024-08-20,2024-08-20,9,279.95,0.0,279.95
13a50307a223,fea9c201a72a,0020bcef733a,2024-04-22,2024-04-22,19,6829.46,416.6,6412.86
323fa79a1c4b,41592f4adbae,999481f026b2,2023-02-28,2023-02-28,27,4106.55,0.0,4106.55
39ba1efafdd7,b427309863eb,c5de84a42dc7,2023-10-25,2023-10-25,13,958.98,0.0,958.98
6c95e556bab6,024d63f4e95f,520c845dde88,2024-04-02,2024-04-02,22,802.43,0.0,802.43
6ffb67a7e362,6698d3a3bab7,7c1d13eeb983,2020-08-01,2020-08-01,6,151.04,0.0,151.04
4d6330816ef7,ae0cb1cc01cb,4394e0c1508d,2023-03-14,2023-03-14,30,10026.7,0.0,10026.7
90335a2523d5,54f793231428,3a56db8703f1,2021-01-06,2021-01-06,8,360.32,0.0,360.32
8218deb49a99,c4306cba2120,fe88323aa47c,2020-01-16,2020-01-16,33,1801.02,0.0,1801.02
e22d63eb6109,e2bf6bbf0714,6f0e79b42d19,2023-07-25,2023-09-29,37,18137.23,0.0,18137.23
252bf16c94de,e37e57b93f67,79f6d802ad89,2020-08-04,2020-08-04,48,4336.73,0.0,4336.73
466ee52bf5e4,7ff612259be4,8e42f5b172db,2023-03-28,2023-03-28,39,24879.33,621.98,24257.35
61e288ef8062,5c033d78a75b,726cea0fee93,2024-05-22,2024-05-22,15,7248.42,0.0,7248.42
a483ba6ae11f,8755cf5bd915,999481f026b2,2024-12-12,2024-12-12,10,1576.06,178.09,1397.97
7704d2e8ef95,e98e954da049,69fc85a67325,2022-03-23,2022-03-23,33,24581.89,0.0,24581.89
bdd2ceca7e35,7aad796ebf79,dbd32c932e6d,2022-03-21,2022-04-25,45,16116.68,1772.83,14343.85
128f52659085,4ab024e0f841,e5b0897fe847,2022-10-13,2022-10-13,38,27043.5,0.0,27043.5
4602840f7645,84be5dfe2fa4,c95958b24730,2024-08-14,2024-08-14,20,2464.02,0.0,2464.02
9014161c4d9c,89b8f8706d3b,520c845dde88,2021-07-21,2021-07-21,8,348.48,0.0,348.48
0afc90f276e0,a8f1f397cd53,fa32c1ea912e,2022-05-22,2022-05-22,9,5930.55,0.0,5930.55
301143fc2c49,28322c0d1d6c,2039b941ed19,2022-07-14,2022-07-14,23,22882.06,0.0,22882.06
7fbfd0fbf28d,c79fa85ca59f,009da4c25139,2021-05-25,2021-05-25,22,6487.59,0.0,6487.59
d8dcd3dc685e,fea9c201a72a,8b52d6236c09,2023-07-28,2023-07-28,46,30780.91,0.0,30780.91
26343e4f83a0,21dc8cb96a9e,db501eba2370,2022-05-28,2022-05-28,24,10462.2,0.0,10462.2
ce87880f61b0,0da75bb5ddbd,6d2dc4462eaa,2021-11-06,2021-11-06,27,9117.55,0.0,9117.55
cf1f02aa17de,4e07f5f6b211,2229196545d7,2021-09-19,2021-09-19,44,15722.53,0.0,15722.53
4822bd7e8c79,770273d88b05,c95958b24730,2023-10-04,2023-10-04,7,871.68,0.0,871.68
54c7c52c2452,85a0e5ebc4c6,2c14f3f7e531,2024-10-27,2024-10-27,13,3704.43,0.0,3704.43
36f9cf16821a,e0d99171b9b2,2229196545d7,2022-03-05,2022-03-05,38,14617.75,0.0,14617.75
80b55014db43,9e9a7b8d4456,0dd77115c4f3,2021-04-28,2021-04-28,13,2456.23,0.0,2456.23
1434256c883e,cd29770f7454,7c1d13eeb983,2024-04-17,2024-04-17,3,67.38,0.0,67.38
2fa16c3c3f67,0adaf05cff01,5ac038e72743,2021-10-07,2021-10-07,13,3827.18,0.0,3827.18
6ce036dfe8aa,3399bf49212a,c38a7bcf3a53,2023-06-30,2023-06-30,29,8019.79,0.0,8019.79
aa78fd8e04ee,9a48173fde3a,c1ec1f84d61b,2021-07-02,2021-07-02,31,15732.76,0.0,15732.76
c95ab4a6119e,227a069fea9c,e953e0378689,2021-05-12,2021-05-12,46,11586.92,0.0,11586.92
accd18c20879,362b3d9d5c0c,43732b545005,2020-03-16,2020-03-16,3,1159.17,0.0,1159.17
4cde88660ee8,4e07f5f6b211,009da4c25139,2024-06-11,2024-06-11,24,7022.45,0.0,7022.45
79376f47b38e,867d565a14b4,c5de84a42dc7,2023-02-02,2023-02-02,37,2089.27,0.0,2089.27
36bc3ed408e5,c249adc48c17,3eb8c47695d0,2024-02-08,2024-02-08,49,4870.62,0.0,4870.62
8de07e8f16a4,a0a1c998b37d,c5de84a42dc7,2020-11-11,2020-11-11,11,841.29,0.0,841.29
fd7d73a9ede6,ce9ccbe3ef96,8b52d6236c09,2020-02-24,2020-02-24,24,12823.41,0.0,12823.41
92fe3c59e889,e2bf6bbf0714,091b5b2306f4,2021-06-09,2021-06-09,24,11915.09,0.0,11915.09
7b4327810d73,b3e8f6aa7ed8,ecad9c574b3a,2021-03-10,2021-03-10,46,27023.78,0.0,27023.78
307f6eaf48cd,882f95ad3779,3eb8c47695d0,2021-09-30,2021-09-30,14,1054.55,0.0,1054.55
2c40cb0bff6b,bd767dc998e3,c5bd07c8ed7f,2023-05-15,2023-05-15,4,2408.25,0.0,2408.25
089201d39474,eaae120471d9,3334cbbf5506,2024-08-16,2024-08-16,16,7668.61,0.0,7668.61
0450eaf5a12b,f0f62be4e41e,3b0e4cfdd3b3,2024-12-27,2024-12-27,37,12502.32,0.0,12502.32
32a86d54936f,f7e4401ef9ba,5dae24f1c6b7,2021-11-21,2021-11-21,44,16868.54,0.0,16868.54
23dd327543d3,6b240fd640b6,dbd32c932e6d,2020-02-18,2020-02-18,47,15137.06,0.0,15137.06
b8a7a63f2bc8,9509000619b3,e953e0378689,2024-10-03,2024-10-03,14,3328.79,0.0,3328.79
8931fe2ff588,f9e94f6eec37,32ca003f13d5,2022-02-22,2022-02-22,12,8499.28,0.0,8499.28
300fdd7d4740,85a0e5ebc4c6,5c67ff91b651,2023-04-19,2023-04-19,48,37589.78,0.0,37589.78
9ce1279243fd,a38c92a09b51,f207ea60cb8d,2023-06-02,2023-06-02,10,870.61,0.0,870.61
65206df1be55,867d565a14b4,b4671d06768a,2022-05-05,2022-05-05,3,2092.91,0.0,2092.91
f797c3364874,3a132da25e89,c95958b24730,2022-08-06,2022-08-06,29,3520.78,0.0,3520.78
ffa227b0fcdb,dc07c5045258,9ddae13c6c7b,2021-10-25,2021-10-25,32,28581.43,0.0,28581.43
51d48a864e66,9d0ab945ff7c,3da8eef4fef2,2020-05-07,2020-05-07,26,12377.05,0.0,12377.05
7519a09f3b3e,2a65da67ea77,fa32c1ea912e,2020-02-22,2020-02-22,6,5201.81,171.66,5030.15
038ed05ee00e,3150cff27a5a,009da4c25139,2022-05-01,2022-05-01,46,12517.11,0.0,12517.11
f6e541b9d5db,83e1b8217016,b2058f1a72d0,2022-04-16,2022-06-17,1,433.5,0.0,433.5
1b176593be16,a76b10e0a594,,2020-11-14,2020-11-14,45,17878.71,2467.26,15411.45
6ce0de1cdd55,b68018ca9210,2229196545d7,2022-07-16,2022-07-16,36,16431.75,0.0,16431.75
794d44b3b4a0,9066a74178c3,0dd77115c4f3,2022-06-23,2022-06-23,1,228.7,0.0,228.7
298254a9aed6,5ea3cb86c6b3,256894ada995,2024-05-07,2024-05-07,4,2008.77,44.19,1964.58
3d25955a2888,882f95ad3779,256894ada995,2020-11-09,2020-11-09,35,12730.18,0.0,12730.18
ab43f81fbf88,46b1765a5959,3da8eef4fef2,2022-04-01,2022-04-01,44,27451.93,0.0,27451.93
65446e2daeb7,f45756c9ba5c,459ae78ee6d3,2020-01-03,2020-01-03,22,6184.98,0.0,6184.98
53a0118a1101,227a069fea9c,65179f62f1ab,2022-03-03,2022-03-03,47,36109.2,0.0,36109.2
9e68a3f2eb36,504eb7864f95,f33627ed7e64,2022-04-02,2022-04-02,25,9034.93,686.65,8348.28
e731386a62e1,2c8233d3985f,90bb7006a461,2020-10-22,2020-10-22,30,23109.23,0.0,23109.23
7cb34006e419,7cc35866404a,009da4c25139,2020-09-30,2020-09-30,36,11151.89,0.0,11151.89
46e6f6921697,2e4924f7b201,e07b1801bfc0,2024-06-09,2024-06-09,2,165.09,15.68,149.41
d0768a5aacb4,9066a74178c3,9ddae13c6c7b,2020-02-10,2020-04-17,34,26355.4,0.0,26355.4
0e8edc64ddf5,ec795ed84f3d,cfc5524e02f1,2023-11-04,2023-11-04,26,17634.24,0.0,17634.24
156d59fee79c,5ea3cb86c6b3,c95958b24730,2020-07-30,2020-07-30,47,6214.78,0.0,6214.78
3b14450f85c7,459fa76a4b8d,3b0e4cfdd3b3,2023-01-27,2023-01-27,38,15849.51,0.0,15849.51
658cf0948972,fe37611f0df8,8d4b91272e30,2022-04-24,2022-04-24,6,1537.91,0.0,1537.91
76d8a40c9ca8,e1e46446797d,091b5b2306f4,2020-04-14,2020-04-14,44,23004.07,0.0,23004.07
d4739e7c72d4,2d9a97d65cf5,cfc5524e02f1,2020-12-27,2020-12-27,1,639.42,0.0,639.42
dcc2df539d83,f9e94f6eec37,7c1d13eeb983,2024-04-10,2024-04-10,41,714.83,0.0,714.83
68e39bdfb5cf,b78b5082223f,b4671d06768a,2023-06-23,2023-06-23,31,17043.22,0.0,17043.22
e4d220f38016,0f02268b9f3d,3eb8c47695d0,2023-11-19,2023-11-19,42,3951.83,0.0,3951.83
0c05e0ce35a7,e0a474db921f,a5c6a1018b87,2023-05-03,2023-05-03,48,5959.17,0.0,5959.17
eb56aa2dd159,ccbdabda08d4,43732b545005,2022-02-24,2022-02-24,43,18937.09,0.0,18937.09
fd91dc7d50ff,654e7b779981,fe88323aa47c,2021-07-30,2021-07-30,6,367.76,0.0,367.76
0f61b1b22894,3150cff27a5a,6e3433aaf26b,2024-06-12,2024-06-12,44,9894.97,227.58,9667.39
814951420e91,33a7fa67e05c,e932eb52f767,2023-06-08,2023-06-08,50,15209.52,0.0,15209.52
4258a14171b8,f9550930b52b,db501eba2370,2024-04-28,2024-04-28,44,20152.44,0.0,20152.44
3ed023b9ef11,c4306cba2120,2039b941ed19,2020-01-10,2020-01-10,34,24692.26,0.0,24692.26
20cdc0db0843,13207bd9905f,ae0c1ea10474,2023-09-08,2023-09-08,3,2403.62,0.0,2403.62
407cd8097c29,d46d536eb3f2,791de21059e1,2021-07-17,2021-07-17,18,6478.39,0.0,6478.39
1dd610977459,768f525605f0,78846e412796,2022-10-27,2022-10-27,26,11487.93,-2297.59,13785.52
970463910f3b,a76b10e0a594,65179f62f1ab,2020-02-24,2020-02-24,37,27143.91,0.0,27143.91
d2fd62966d29,ff34b76a5460,c1ec1f84d61b,2021-10-11,2021-10-11,10,6318.04,0.0,6318.04
92a1df8e1ed3,4f978b56d50b,0020bcef733a,2020-04-26,2020-04-26,45,15107.01,1843.06,13263.95
16e8fa5a68a3,21894382c337,ecad9c574b3a,2023-10-19,2023-10-19,28,21513.16,0.0,21513.16
79e037bfbcad,cb1787d64838,ff1611f630b9,2024-08-03,2024-08-03,11,3300.17,0.0,3300.17
f1e089fcf451,28e5fe97d5d5,f12aa4e8831a,2020-04-17,2020-04-17,43,33593.99,0.0,33593.99
b102755fffae,c3d13fc7634e,0dd77115c4f3,2024-12-02,2024-12-02,49,7468.77,0.0,7468.77
6c138e7e1a70,4842439dcbf0,ea01d2f0c612,2023-06-15,2023-06-15,32,12937.71,0.0,12937.71
332983e5d969,9223971c8f8d,0368fe938df0,2024-08-11,2024-08-11,37,13235.88,0.0,13235.88
915c7e33a8ae,cb00c326cde3,46247c4d886d,2023-06-02,2023-06-02,10,6450.78,0.0,6450.78
151827b87643,0adaf05cff01,9dfb688e46f3,2023-05-31,2023-05-31,47,37173.84,0.0,37173.84
d72cf32dbfe3,da12f2b1634d,c1ec1f84d61b,2022-07-22,2022-07-22,7,3542.69,0.0,3542.69
fbda5f22b3e8,c38e6920d97c,d96541af0a6a,2020-06-14,2020-06-14,17,3383.77,0.0,3383.77
0c38b3c8e468,83e1b8217016,ea01d2f0c612,2024-06-27,2024-06-27,10,3966.01,0.0,3966.01
dd3f220e87dd,aa3e31d5ef9c,e1ab9b5c54f9,2022-10-28,2022-10-28,34,1555.47,115.1,1440.37
ac51022986ba,4ab024e0f841,65179f62f1ab,2021-08-23,2021-08-23,18,11410.03,0.0,11410.03
5ed3ceaaa5f2,254c9ac7c99a,e5b0897fe847,2021-07-22,2021-07-22,1,644.27,61.21,583.06
4d38a98fb120,b0483f590615,0020bcef733a,2021-03-12,2021-03-12,27,11205.05,0.0,11205.05
d39e903710a1,d749e67aa91d,d96541af0a6a,2023-11-25,2023-11-25,30,5671.49,845.05,4826.44
d191a15b2a4d,21894382c337,5da6f21ae473,2021-05-25,2021-05-25,34,6049.1,0.0,6049.1
ba25c3957fa4,30b0cc58f318,c38a7bcf3a53,2024-06-01,2024-06-01,19,6278.14,0.0,6278.14
fb365ada680a,9625f3d68a9b,e8c7cab22da2,2024-12-21,2024-12-21,5,3729.03,0.0,3729.03
7e9bc55e658e,99958cf74ca8,78a4b93ce4ff,2021-05-06,2021-05-06,4,331.76,0.0,331.76
76ef48553762,e98e954da049,9dfb688e46f3,2022-11-27,2022-11-27,2,1835.11,0.0,1835.11
6e1f8d34d203,7de219b4c59b,0f83205e3d33,2022-07-09,2022-07-09,41,36649.05,0.0,36649.05
68fa3b6a3318,b78b5082223f,b4671d06768a,2024-07-13,2024-07-13,42,27437.8,0.0,27437.8
4c5d4e34d6fe,d37ff89ac9e5,0368fe938df0,2021-08-05,2021-08-05,20,6940.03,0.0,6940.03
6c07620c88d4,271207f50ed3,c5de84a42dc7,2020-09-23,2020-09-23,41,2086.46,0.0,2086.46
d26f467a217f,f6055b44d7fe,9ddae13c6c7b,2022-09-26,2022-09-26,35,-31582.0,0.0,31582.0
5e813d58d88b,5c4eeceb4135,1a6d32022bb8,2021-12-11,2021-12-11,40,30814.06,0.0,30814.06
237e128b7923,5f66cec42e57,a5c6a1018b87,2023-12-22,2023-12-22,19,1498.03,0.0,1498.03
eb2a9fec7a3e,5977c99d272d,76897cfa612c,2020-12-26,2020-12-26,22,11180.59,1576.46,9604.13
ea9ae93f275f,19a6247aeb50,5da6f21ae473,2022-06-05,2022-06-05,38,4956.09,0.0,4956.09
0e4b196aa071,8ac329aaa1cf,f57d831d5395,2024-01-03,2024-01-03,39,12118.68,0.0,12118.68
46fcdcfafc57,814370fb2e99,1631ab9ec385,2021-08-09,2021-08-09,29,7589.31,0.0,7589.31
7bb2169b633b,c5040629e97d,3eb8c47695d0,2020-12-09,2020-12-09,40,3549.31,0.0,3549.31
b25fbfa2cb3b,d5426218f51d,3a56db8703f1,2021-03-05,2021-03-05,48,1575.76,18.91,1556.85
b8201243b5f4,0d290c0a9d62,48dda018cffc,2021-08-23,2021-08-23,9,1914.43,0.0,1914.43
53b7eed191c3,c4b5766ac95e,3b0e4cfdd3b3,2023-01-14,2023-01-14,45,21679.37,0.0,21679.37
e08cbdce14e5,638839993d7d,5da6f21ae473,2020-02-29,2020-02-29,47,6931.97,76.25,6855.72
8a3995fe371e,4a7c2ea0b0d3,ff1611f630b9,2024-08-29,2024-08-29,18,6637.86,0.0,6637.86
870cadcce5e1,28e5fe97d5d5,1631ab9ec385,2021-04-11,2021-04-11,15,2908.54,0.0,2908.54
d9db90d98812,84a5ea951420,c3d33a294476,2022-01-24,2022-01-24,31,7459.24,0.0,7459.24
27b93cc7fa61,a520194163eb,6b95c48aaa47,2022-10-20,2022-10-20,42,24221.22,0.0,24221.22
dfde0c872d0e,321a1fbd0e0e,999481f026b2,2023-12-16,2023-12-16,38,5859.49,0.0,5859.49
70df49643639,04fbcf2800d2,2c14f3f7e531,2023-10-02,2023-10-02,9,2358.33,136.78,2221.55
8f929b1917e1,a09e16b50fa5,520c845dde88,2023-12-23,2023-12-23,11,466.65,0.0,466.65
86a89da1d520,8eaf256db9cb,78846e412796,2021-08-17,2021-08-17,27,14430.74,0.0,14430.74
96523f51b34c,5d3458b63516,6b95c48aaa47,2022-07-27,2022-07-27,42,16834.41,0.0,16834.41
f2bd070b9c7b,0e97e3c4f00e,90bb7006a461,2022-01-06,2022-01-06,38,27004.5,0.0,27004.5
e5fce1533905,0f02268b9f3d,5c67ff91b651,2022-12-16,2022-12-16,26,22327.6,0.0,22327.6
ece841c2229f,28322c0d1d6c,49ba8e93926a,2022-11-20,2022-11-20,43,35871.5,0.0,35871.5
09b6519ed033,5eda30bca428,f12aa4e8831a,2021-01-18,2021-01-18,46,30868.04,3981.98,26886.06
b9365d42a03d,b59716505c37,568111613538,2021-11-07,2022-01-08,23,10783.56,0.0,10783.56
d1a057330e95,d54fa412ec36,e5b0897fe847,2023-10-19,2023-10-19,40,28103.2,0.0,28103.2
a15921889520,c6fd5ae29da7,0368fe938df0,2022-05-13,2022-05-13,18,4889.94,0.0,4889.94
08240176be01,748cde6bb286,fe88323aa47c,2020-06-23,2020-06-23,9,707.94,12.03,695.91
d2a74d94efbd,ab54f2228b0b,459ae78ee6d3,2023-11-21,2023-11-21,8,2309.36,0.0,2309.36
ae25989fff16,c4306cba2120,3da8eef4fef2,2023-01-19,2023-01-19,15,7369.29,0.0,7369.29
608d6c7ae128,9d0ab945ff7c,e932eb52f767,2020-06-04,2020-06-04,3,1076.68,0.0,1076.68
765033b5747b,748cde6bb286,256894ada995,2021-07-27,2021-07-27,13,4780.09,0.0,4780.09
f2492fa1b5f0,42718396ea39,3a56db8703f1,2022-11-13,2022-11-13,50,1939.63,290.94,1648.69
b58dea1189f3,7777c6f65d80,37c22120b588,2023-06-25,2023-06-25,24,6381.32,0.0,6381.32
e1d57ec7357a,1078d6e6211d,78846e412796,2023-03-09,2023-03-09,22,12284.27,0.0,12284.27
ff0275294677,87bda898d2da,c95958b24730,2021-05-06,2021-05-06,45,5173.17,0.0,5173.17
d6859935faee,0de81f645af8,1a6d32022bb8,2022-11-18,2022-11-18,24,18594.63,0.0,18594.63
4406839d7de0,e0ac748ba43b,e1ab9b5c54f9,2021-12-07,2021-12-07,11,512.75,14.36,498.39
3c25651ef58c,9e9aee42f487,fe88323aa47c,2022-07-17,2022-07-17,43,3146.52,0.0,3146.52
849806c80d10,10666cad13a7,5ac038e72743,2023-08-24,2023-08-24,21,5950.0,0.0,5950.0
4928c72f200f,fad45530b963,5dae24f1c6b7,2022-10-03,2022-10-03,19,10569.92,0.0,10569.92
35bdb79b8f8c,5746bfd3b4db,1f25906ddfd2,2020-10-04,2020-10-04,31,23129.45,2706.15,20423.3
b9f6648ae75d,13440d248e91,69fc85a67325,2024-02-05,2024-02-05,50,35427.36,0.0,35427.36
b2a956d388d4,e04354cb6e6c,7c1d13eeb983,2024-10-23,2024-10-23,16,269.71,0.0,269.71
615c28dba342,31ab864d6918,c38a7bcf3a53,2020-01-20,2020-01-20,48,17653.93,1624.16,16029.77
2915a109e497,48525ec3181c,f33627ed7e64,2024-09-07,2024-09-07,2,830.98,0.0,830.98
9b9014af1fd2,8a9144fc19eb,8a0b6d17b12e,2022-01-10,2022-01-10,46,20377.59,0.0,20377.59
8abf468c333b,c42d134c2466,fe88323aa47c,2023-12-19,2023-12-19,2,114.72,0.0,114.72
22b8d34f1a4f,c4b5766ac95e,c95958b24730,2021-04-29,2021-04-29,10,985.31,0.0,985.31
29563e86b906,ffd7314f1b59,32ca003f13d5,2021-02-21,2021-02-21,20,14247.47,0.0,14247.47
dc049f4c2fd7,ce9ccbe3ef96,1338b20b0557,2022-08-26,2022-08-26,5,2132.43,0.0,2132.43
f4772e55f971,bc00939a22c6,dbd32c932e6d,2022-05-25,2022-05-25,35,13781.71,0.0,13781.71
6376ec28e6f0,96bbf587646d,2039b941ed19,2020-08-26,2020-08-26,10,6088.18,0.0,6088.18
1dae52437606,7cce95695253,6f0e79b42d19,2020-06-20,2020-06-20,15,4739.85,241.73,4498.12
6fa18c490ceb,f9e94f6eec37,e1ab9b5c54f9,2022-12-12,2022-12-12,39,1287.47,0.0,1287.47
8fa04b680600,6d33b834a072,3eb8c47695d0,2022-04-24,2022-04-24,20,2008.77,0.0,2008.77
e46b87af220c,8755cf5bd915,db501eba2370,2024-11-14,2024-11-14,38,12683.03,0.0,12683.03
22c071907e65,dfb2523d9ed7,9ddae13c6c7b,2024-01-29,2024-01-29,45,30690.97,0.0,30690.97
ebe1c0186d9a,233e6943fed8,e07b1801bfc0,2022-09-28,2022-09-28,4,519.15,0.0,519.15
c049f7e009b6,254c9ac7c99a,8e42f5b172db,2020-06-23,2020-06-23,1,924.85,0.0,924.85
fd619ef17cda,256104bcab2f,32ca003f13d5,2024-12-23,2024-12-23,33,24055.59,0.0,24055.59
44961a1b7fa7,961bf5ede0b3,32ca003f13d5,2021-05-04,2021-05-04,47,25487.42,0.0,25487.42
efb9aa45a8e7,7b2dd70078e9,009da4c25139,2023-04-28,2023-04-28,24,6567.32,0.0,6567.32
4aa3ebf5c5cd,3eaa54dc9967,2039b941ed19,2022-03-11,2022-03-11,23,14297.48,0.0,14297.48
935303bf4518,7f8cccb9fcf9,999481f026b2,2023-12-19,2023-12-19,42,6441.48,0.0,6441.48
dc496d122f9e,9509000619b3,e8c7cab22da2,2022-03-18,2022-03-18,2,1403.88,144.6,1259.28
b604d58674d4,5636e4cfcef6,348b9da2ae8f,2023-08-28,2023-08-28,43,8977.48,0.0,8977.48
376166e0ad18,d5426218f51d,71421cc4a202,2024-09-30,2024-09-30,2,916.54,0.0,916.54
1fb15e9c05ba,94148f44670d,f12aa4e8831a,2020-05-03,2020-05-03,28,21259.17,0.0,21259.17
0c4307cac6d6,e37e57b93f67,e07b1801bfc0,2023-05-08,2023-05-08,26,2569.37,244.09,2325.28
7234c23b8147,6698d3a3bab7,c1ec1f84d61b,2021-03-22,2021-03-22,45,22538.1,0.0,22538.1
b03a31f28672,0d290c0a9d62,0dd77115c4f3,2024-05-19,2024-05-19,2,411.77,0.0,411.77
569fde480017,36f83bdde63d,a28f10595545,2021-02-09,2021-02-09,16,3420.56,0.0,3420.56
9b8e8ccbfd39,a0a1c998b37d,78846e412796,2024-12-26,2024-12-26,35,21086.09,1075.39,20010.7
2719d8fec2dd,7fe718f13fce,7386f58127f3,2021-01-29,2021-01-29,40,31889.45,0.0,31889.45
283625fd03c5,95b08dcc92a8,db501eba2370,2022-10-06,2022-10-06,12,4281.65,0.0,4281.65
d366f1f80573,814370fb2e99,3da8eef4fef2,2023-11-05,2023-11-05,24,13832.69,0.0,13832.69
3497bc2206cf,f280b3fd3f85,2229196545d7,2023-06-24,2023-06-24,50,18741.7,0.0,18741.7
7d13a5ecab53,68c690f6a8f3,520c845dde88,2022-11-29,2022-11-29,11,464.53,0.0,464.53
e65d62c13743,748cde6bb286,7386f58127f3,2023-12-25,2023-12-25,32,18209.97,0.0,18209.97
d32ded3e682c,d0c07c721fca,1631ab9ec385,2020-02-04,2020-02-04,3,579.12,0.0,579.12
a81e7732f709,b0d3c4c05f29,ecad9c574b3a,2022-05-12,2022-05-12,18,11638.59,1315.16,10323.43
95dca446b775,5c033d78a75b,5c67ff91b651,2022-10-02,2022-10-02,50,29127.55,0.0,29127.55
26ec0b4c7706,7e2b91a7e011,3a56db8703f1,2023-03-23,2023-03-23,29,1136.45,0.0,1136.45
